"Reporter","ReporterName","Partner","PartnerName","Year","TL","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate","TrfLineDescription","DutyTypeDescription","Duty Nature","AvMethod","Note"
"360","Indonesia","000"," World",2008,2306410000,,0,2,5,"","Oil-cake and other solid residues of low erucic acid rape or colza seeds","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2306490000,,0,2,5,"","Other oil-cake and other solid residues of rape or colza seeds","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2306500000,,0,2,0,"","Oil-cake and other solid residues of coconut/copra manual/mechanic proces","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2306600000,,0,2,0,"","Oil-cake and other solid residues of palm nuts or kernels","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2306902000,,0,2,0,"","Oil-cake and other solid residues of maize (corn) germ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2306909000,,0,2,0,"","Other oil-cake and other solid residues ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2.307e+09,,0,2,5,"","Wine lees; argol ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2.308e+09,,0,2,5,"","Vegetable materials and waste, residues of a kind used in animal feeding","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2309101000,,0,2,5,"","Dog or cat food, put up for retail sale, containing meat","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2309109000,,0,2,5,"","Dog or cat food, put up for retail sale, not containing meat","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2309901100,,0,2,5,"","Complete feed for poultry ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2309901200,,0,2,5,"","Complete feed for swine ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2309901300,,0,2,5,"","Complete feed for prawn feed ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2309901900,,0,2,5,"","Other complete feed ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2309902000,,0,2,0,"","Premixes, feed supplements and feed additives for animal","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2309903000,,0,2,0,"","Other preparations of a kind used in animal feeding, containing meat","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2309909000,,0,2,0,"","Other preparations of a kind used in animal feeding, not containing meat","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2401101000,,0,2,5,"","Virginia tobacco, not stemmed/stripped, flue-cured","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2401102000,,0,2,5,"","Virginia tobacco, not stemmed/stripped, not flue-cured","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2401103000,,0,2,5,"","Other tobacco, not stemmed/stripped, flue-cured","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2401109000,,0,2,5,"","Other tobacco, not stemmed/stripped, not flue-cured","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2401201000,,0,2,5,"","Virginia tobacco, partly/wholly stemmed/ stripped, flue-cured","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2401202000,,0,2,5,"","Virginia tobacco, partly/wholly stemmed/ stripped, not flue-cured","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2401203000,,0,2,5,"","Oriental tobacco, partly/wholly stemmed/ stripped","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2401204000,,0,2,5,"","Burley tobacco, partly/wholly stemmed/ stripped","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2401205000,,0,2,5,"","Other tobacco, partly/wholly stemmed/ stripped, flue-cured","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2401209000,,0,2,5,"","Other tobacco, partly/wholly stemmed/ stripped, not flue-cured","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2401301000,,0,2,5,"","Tobacco stems ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2401309000,,0,2,5,"","Other tobacco refuse ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2402100000,,0,2,15,"","Cigars, cheroots and cigarillos, containing tobacco","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2402201000,,0,2,15,"","Beedies ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2402209010,,0,2,15,"","Cigarettes tobacco ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2402209090,,0,2,15,"","Other cigarettes containing tobacco ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2402901000,,0,2,15,"","Cigars, cheroots and cigarillos of tobacco substitutes","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2402902000,,0,2,15,"","Cigarettes of tobacco substitutes ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2403101100,,0,2,15,"","Blended tobacco, packed for retail sale ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2403101900,,0,2,15,"","Other smoking tobacco, packed for retail sale","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2403102100,,0,2,15,"","Blended tobacco, for cigarette making ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2403102900,,0,2,15,"","Oth manufactures tobacco for cigarette making","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2403109000,,0,2,15,"","Other smoking tobacco, whether or not containing tobacco substitutes","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2403910000,,0,2,15,"","Homogenised or reconstituted tobacco ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2403991000,,0,2,5,"","Tobacco extracts and essences ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2403993000,,0,2,15,"","Manufactured tobacco substitutes ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2403994000,,0,2,15,"","Snuff ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2403995000,,0,2,15,"","Smokeless tobacco, including chewing and sucking tobacco","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2403996000,,0,2,15,"","Ang hoon ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2403999000,,0,2,15,"","Oth manufactures tobacco & manufactured tobacco substitutes","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2501001000,,0,2,10,"","Table salt ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2501004100,,0,2,0,"","Oth salt cont. at least 94.7% sodium chl  a dry basis ,in package netto  < 45 kg","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2501004900,,0,2,0,"","Oth salt cont. at least 94.7% sodium chl  a dry basis ,in package netto  < 45 kg","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2501005000,,0,2,15,"","Sea water ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2501009000,,0,2,15,"","Other salt ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2.502e+09,,0,2,5,"","Unroasted iron pyrites ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2.503e+09,,0,2,0,"","Sulphur of all kinds, oth than sublimed, precipitated and colloidal sulphur","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2504100000,,0,2,5,"","Natural graphite, in powder or in flakes ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2504900000,,0,2,5,"","Natural graphite, in other form ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2505100000,,0,2,0,"","Silica sands and quartz sands ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2505900000,,0,2,5,"","Other natural sands,whether/not colored other than metal-bearing sands","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2506100000,,0,2,5,"","Quartz ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2506200000,,0,2,5,"","Quartzite ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2.507e+09,,0,2,5,"","Kaolin and other kaolinic clays,whether or not calcined","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2508100000,,0,2,0,"","Bentonite ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2508300000,,0,2,5,"","Fire-clay ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2508400000,,0,2,5,"","Other clays ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2508500000,,0,2,5,"","Andalusite, kyanite and sillimanite ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2508600000,,0,2,5,"","Mullite ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2508700000,,0,2,5,"","Chamotte or dinas earths ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2.509e+09,,0,2,5,"","Chalk ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2510101000,,0,2,0,"","Apatite, unground ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2510109000,,0,2,0,"","Other natural calcium phosphates,natura alumunium calcium phosphates, unground","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2510201000,,0,2,0,"","Apatite, ground ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2510209000,,0,2,0,"","Other natural calcium phosphates,natura alumunium calcium phosphates, ground","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2511100000,,0,2,5,"","Natural barium sulphate (barytes) ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2511200000,,0,2,5,"","Natural barium carbonate (witherite) ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2.512e+09,,0,2,5,"","Siliceous fossil meals and similar siliceous earths","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2513100000,,0,2,5,"","Pumice stone ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2513200000,,0,2,5,"","Emery, natural corundum, natural garnet and other natural abrasives","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2.514e+09,,0,2,5,"","Slate, whether or not roughly trimmed or merely cut","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2515110000,,0,2,5,"","Marble and travertine, crude or roughly trimmed","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2515121000,,0,2,5,"","Marble and travertine, merely cut into blocks","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2515122000,,0,2,5,"","Marble and travertine, merely cut into slabs","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2515200000,,0,2,5,"","Ecaussine & other calcareous monumental or building stone; alabaster","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2516110000,,0,2,5,"","Granite, crude or roughly trimmed ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2516121000,,0,2,5,"","Granite, merely cut into blocks ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2516122000,,0,2,5,"","Granite, merely cut into slabs ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2516200000,,0,2,5,"","Sandstone ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2516900000,,0,2,5,"","Other monumental or building stone ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2517100000,,0,2,5,"","Pebbles, gravel, broken/crushed stone whether or not heat treated","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2517200000,,0,2,5,"","Macadam of slag, dross or similar industrial waste","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2517300000,,0,2,5,"","Tarred macadam ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2517410000,,0,2,5,"","Granules, chippings and powder of marble whether or not heat trated","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2517490000,,0,2,5,"","Granules, chippings & powder of stones o whethet or not heat treated","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2518100000,,0,2,0,"","Dolomite, not calcined or sintered ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2518200000,,0,2,0,"","Dolomite, calcined or sintered ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2518300000,,0,2,0,"","Dolomite, ramming mix ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2519100000,,0,2,0,"","Natural magnesium carbonate (magnesite) ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2519900000,,0,2,0,"","Fused magnesia; dead-burned magnesia ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2520100000,,0,2,5,"","Gypsum, anhydrite ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2520201000,,0,2,5,"","Plasters, for use in dentistry ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2520209000,,0,2,5,"","Other plasters ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2.521e+09,,0,2,5,"","Limestone flux; limestone and other calcareous stone","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2522100000,,0,2,5,"","Quicklime ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2522200000,,0,2,5,"","Slaked lime ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2522300000,,0,2,5,"","Hydraulic lime ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2523101000,,0,2,0,"","Cement clinkers, for white cement ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2523109000,,0,2,0,"","Other cement clinkers ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2523210000,,0,2,0,"","Portland cement, white cement, whether or not artificially colored","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2523291000,,0,2,0,"","Portland cement, colored cement ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,2523299000,,0,2,0,"","Other portland cements ","MFN applied duty rates","A",,""
